zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone
,06900,06999,117,4,108
,07000,07099,117,4,108
,07100,07199,117,4,108
,07200,07299,117,4,108
,07300,07399,117,4,108
,07400,07499,117,4,108
,07500,07599,117,4,108
,07600,07699,117,4,108
,07700,07799,117,4,108
,07800,07899,117,4,108
,07900,07999,117,4,108
,08000,08099,117,4,108
,08100,08199,117,4,108
,08200,08299,117,4,108
,08300,08399,117,4,108
,08400,08499,117,4,108
,08500,08599,117,4,108
,08600,08699,117,4,108
,08700,08799,117,4,108
,08800,08899,117,4,108
,08900,08999,117,4,108
,10000,10099,117,4,108
,10100,10199,117,4,108
,10200,10299,117,4,108
,10300,10399,117,4,108
,10400,10499,117,4,108
,10500,10599,117,4,108
,10600,10699,117,4,108
,10700,10799,117,4,108
,10800,10899,117,4,108
,10900,10999,117,4,108
,11000,11099,117,4,108
,11100,11199,117,4,108
,11200,11299,117,4,108
,11300,11399,117,4,108
,11400,11499,117,4,108
,11500,11599,117,4,108
,11600,11699,117,4,108
,11700,11799,117,4,108
,11800,11899,117,4,108
,11900,11999,117,4,108
,12000,12099,117,4,108
,12100,12199,117,4,108
,12200,12299,117,4,108
,12300,12399,117,4,108
,12400,12499,117,4,108
,12500,12599,117,4,108
,12600,12699,117,4,108
,12700,12799,117,4,108
,12800,12899,117,4,108
,12900,12999,117,4,108
,13000,13099,117,4,108
,13100,13199,117,4,108
,13200,13299,117,4,108
,13300,13399,117,4,108
,13400,13499,117,4,108
,13500,13599,117,4,108
,13600,13699,117,4,108
,13700,13799,117,4,108
,13800,13899,117,4,108
,13900,13999,117,4,108
,14000,14099,117,4,108
,14100,14199,117,4,108
,14200,14299,117,4,108
,14300,14399,117,4,108
,14400,14499,117,4,108
,14500,14599,117,4,108
,14600,14699,117,4,108
,14700,14799,117,4,108
,14800,14899,117,4,108
,14900,14999,117,4,108
,15000,15099,117,4,108
,15100,15199,117,4,108
,15200,15299,117,4,108
,15300,15399,117,4,108
,15400,15499,117,4,108
,15500,15599,117,4,108
,15600,15699,117,4,108
,15700,15799,117,4,108
,15800,15899,117,4,108
,15900,15999,117,4,108
,16000,16099,117,4,108
,16100,16199,117,4,108
,16200,16299,117,4,108
,16300,16399,117,4,108
,16400,16499,117,4,108
,16500,16599,117,4,108
,16600,16699,117,4,108
,16700,16799,117,4,108
,16800,16899,117,4,108
,16900,16999,117,4,108
,17000,17099,117,4,108
,17100,17199,117,4,108
,17200,17299,117,4,108
,17300,17399,117,4,108
,17400,17499,117,4,108
,17500,17599,117,4,108
,17600,17699,117,4,108
,17700,17799,117,4,108
,17800,17899,117,4,108
,17900,17999,117,4,108
,18000,18099,117,4,108
,18100,18199,117,4,108
,18200,18299,117,4,108
,18300,18399,117,4,108
,18400,18499,117,4,108
,18500,18599,117,4,108
,18600,18699,117,4,108
,18700,18799,117,4,108
,18800,18899,117,4,108
,18900,18999,117,4,108
,19000,19099,117,4,108
,19100,19199,117,4,108
,19200,19299,117,4,108
,19300,19399,117,4,108
,19400,19499,117,4,108
,19500,19599,117,4,108
,19600,19699,117,4,108
,19700,19799,117,4,108
,19800,19899,117,4,108
,19900,19999,117,4,108
,20000,20099,117,4,108
,20100,20199,117,4,108
,20200,20299,117,4,108
,20300,20399,117,4,108
,20400,20499,117,4,108
,20500,20599,117,4,108
,20600,20699,117,4,108
,20700,20799,117,4,108
,20800,20899,117,4,108
,20900,20999,117,4,108
,21000,21099,117,4,108
,21100,21199,117,4,108
,21200,21299,117,4,108
,21400,21499,117,4,108
,21500,21599,117,4,108
,21600,21699,117,4,108
,21700,21799,117,4,108
,21800,21899,117,4,108
,21900,21999,117,4,108
,22000,22099,117,4,108
,22100,22199,117,4,108
,22200,22299,117,4,108
,22300,22399,117,4,108
,22400,22499,117,4,108
,22500,22599,117,4,108
,22600,22699,117,4,108
,22700,22799,117,4,108
,22800,22899,117,4,108
,22900,22999,117,4,108
,23000,23099,117,4,108
,23100,23199,117,4,108
,23200,23299,117,4,108
,23300,23399,117,4,108
,23400,23499,117,4,108
,23500,23599,117,4,108
,23600,23699,117,4,108
,23700,23799,117,4,108
,23800,23899,117,4,108
,23900,23999,117,4,108
,24000,24099,117,4,108
,24100,24199,117,4,108
,24200,24299,117,4,108
,24300,24399,117,4,108
,24400,24499,117,4,108
,24500,24599,117,4,108
,24600,24699,117,4,108
,24700,24799,117,4,108
,24800,24899,117,4,108
,24900,24999,117,4,108
,25000,25099,117,4,108
,25100,25199,117,4,108
,25200,25299,117,4,108
,25300,25399,117,4,108
,25400,25499,117,4,108
,25500,25599,117,4,108
,25600,25699,117,4,108
,25700,25799,117,4,108
,25800,25899,117,4,108
,25900,25999,117,4,108
,26000,26099,117,4,108
,26100,26199,117,4,108
,26200,26299,117,4,108
,26300,26399,117,4,108
,26400,26499,117,4,108
,26500,26599,117,4,108
,26600,26699,117,4,108
,26700,26799,117,4,108
,26800,26899,117,4,108
,27000,27099,117,4,108
,27100,27199,117,4,108
,27200,27299,117,4,108
,27300,27399,117,4,108
,27400,27499,117,4,108
,27500,27599,117,4,108
,27600,27699,117,4,108
,27700,27799,117,4,108
,27800,27899,117,4,108
,27900,27999,117,4,108
,28000,28099,117,4,108
,28100,28199,117,4,108
,28200,28299,117,4,108
,28300,28399,117,4,108
,28400,28499,117,4,108
,28500,28599,117,4,108
,28600,28699,117,4,108
,28700,28799,117,4,108
,28800,28899,117,4,108
,28900,28999,117,4,108
,29000,29099,117,4,108
,29100,29199,117,4,108
,29200,29299,117,4,108
,29300,29399,117,4,108
,29400,29499,117,4,108
,29500,29599,117,4,108
,29600,29699,117,4,108
,29700,29799,117,4,108
,29800,29899,117,4,108
,29900,29999,117,4,108
,30000,30099,117,4,108
,30100,30199,117,4,108
,30200,30299,117,4,108
,30300,30399,117,4,108
,30400,30499,117,4,108
,30500,30599,117,4,108
,30600,30699,117,4,108
,30700,30799,117,4,108
,30800,30899,117,4,108
,30900,30999,117,4,108
,31000,31099,117,4,108
,31100,31199,117,4,108
,31200,31299,117,4,108
,31300,31399,117,4,108
,31400,31499,117,4,108
,31500,31599,117,4,108
,31600,31699,117,4,108
,31700,31799,117,4,108
,31800,31899,117,4,108
,31900,31999,117,4,108
,32000,32099,117,4,108
,32100,32199,117,4,108
,32200,32299,117,4,108
,32300,32399,117,4,108
,32400,32499,117,4,108
,32500,32599,117,4,108
,32600,32699,117,4,108
,32700,32799,117,4,108
,32800,32899,117,4,108
,32900,32999,117,4,108
,33000,33099,117,4,108
,33100,33199,117,4,108
,33200,33299,117,4,108
,33300,33399,117,4,108
,33400,33499,117,4,108
,33500,33599,117,4,108
,33600,33699,117,4,108
,33700,33799,117,4,108
,33800,33899,117,4,108
,33900,33999,117,4,108
,34100,34199,117,4,108
,34200,34299,117,4,108
,34400,34499,117,4,108
,34600,34699,117,4,108
,34700,34799,117,4,108
,34900,34999,117,4,108
,35000,35099,117,4,107
,35100,35199,117,4,107
,35200,35299,117,4,107
,35400,35499,117,4,107
,35500,35599,117,4,107
,35600,35699,117,4,107
,35700,35799,117,4,107
,35800,35899,117,4,107
,35900,35999,117,4,108
,36000,36099,117,4,108
,36100,36199,117,4,108
,36200,36299,117,4,108
,36300,36399,117,4,108
,36400,36499,117,4,108
,36500,36599,117,4,107
,36600,36699,117,4,107
,36700,36799,117,4,107
,36800,36899,117,4,108
,36900,36999,117,4,107
,37000,37099,117,4,107
,37100,37199,117,4,107
,37200,37299,117,4,107
,37300,37399,117,4,108
,37400,37499,117,4,108
,37500,37599,117,4,107
,37600,37699,117,4,108
,37700,37799,117,4,108
,37800,37899,117,4,108
,37900,37999,117,4,108
,38000,38099,117,4,107
,38100,38199,117,4,107
,38200,38299,117,4,107
,38300,38399,117,4,107
,38400,38499,117,4,107
,38500,38599,117,4,108
,38600,38699,117,4,107
,38700,38799,117,4,107
,38800,38899,117,4,107
,38900,38999,117,4,107
,39000,39099,117,4,107
,39100,39199,117,4,107
,39200,39299,117,4,107
,39300,39399,117,4,107
,39400,39499,117,4,107
,39500,39599,117,4,107
,39600,39699,117,4,107
,39700,39799,117,4,107
,39800,39899,117,4,108
,39900,39999,117,4,108
,40000,40099,117,4,108
,40100,40199,117,4,108
,40200,40299,117,4,108
,40300,40399,117,4,108
,40400,40499,117,4,108
,40500,40599,117,4,108
,40600,40699,117,4,108
,40700,40799,117,4,108
,40800,40899,117,4,108
,40900,40999,117,4,108
,41000,41099,117,4,108
,41100,41199,117,4,108
,41200,41299,117,4,108
,41300,41399,117,4,108
,41400,41499,117,4,108
,41500,41599,117,4,108
,41600,41699,117,4,108
,41700,41799,117,4,108
,41800,41899,117,4,108
,42000,42099,117,4,107
,42100,42199,117,4,107
,42200,42299,117,4,107
,42300,42399,117,4,107
,42400,42499,117,4,107
,42500,42599,117,4,108
,42600,42699,117,4,108
,42700,42799,117,4,108
,43000,43099,117,4,108
,43100,43199,117,4,108
,43200,43299,117,4,108
,43300,43399,117,4,108
,43400,43499,117,4,108
,43500,43599,117,4,108
,43600,43699,117,4,108
,43700,43799,117,4,108
,43800,43899,117,4,108
,43900,43999,117,4,108
,44000,44099,117,4,108
,44100,44199,117,4,108
,44200,44299,117,4,108
,44300,44399,117,4,108
,44400,44499,117,4,108
,44500,44599,117,4,108
,44600,44699,117,4,108
,44700,44799,117,4,108
,44800,44899,117,4,108
,44900,44999,117,4,108
,45000,45099,117,4,108
,45100,45199,117,4,108
,45200,45299,117,4,108
,45300,45399,117,4,108
,45400,45499,117,4,108
,45500,45599,117,4,108
,45600,45699,117,4,108
,45700,45799,117,4,108
,45800,45899,117,4,108
,45900,45999,117,4,108
,46000,46099,117,4,107
,46100,46199,117,4,108
,46200,46299,117,4,108
,46300,46399,117,4,107
,46400,46499,117,4,107
,46500,46599,117,4,107
,46600,46699,117,4,107
,46700,46799,117,4,107
,46800,46899,117,4,107
,46900,46999,117,4,107
,47000,47099,117,4,108
,47100,47199,117,4,108
,47200,47299,117,4,107
,47300,47399,117,4,108
,47400,47499,117,4,107
,47500,47599,117,4,107
,47600,47699,117,4,107
,47700,47799,117,4,107
,47800,47899,117,4,107
,47900,47999,117,4,107
,48000,48099,117,4,108
,48100,48199,117,4,108
,48200,48299,117,4,108
,48300,48399,117,4,108
,48400,48499,117,4,108
,48500,48599,117,4,108
,48600,48699,117,4,108
,48700,48799,117,4,108
,48800,48899,117,4,108
,48900,48999,117,4,108
,49000,49099,117,4,108
,49100,49199,117,4,107
,49200,49299,117,4,108
,49300,49399,117,4,108
,49400,49499,117,4,108
,49500,49599,117,4,108
,49600,49699,117,4,108
,49700,49799,117,4,108
,49800,49899,117,4,108
,49900,49999,117,4,107
,50000,50099,117,4,107
,50100,50199,117,4,107
,50200,50299,117,4,107
,50300,50399,117,4,107
,50400,50499,117,4,107
,50500,50599,117,4,106
,50600,50699,117,4,107
,50700,50799,117,4,107
,50800,50899,117,4,106
,50900,50999,117,4,107
,51000,51099,117,4,106
,51100,51199,117,4,106
,51200,51299,117,4,106
,51300,51399,117,4,106
,51400,51499,117,4,106
,51500,51599,117,4,106
,51600,51699,117,4,106
,52000,52099,117,4,107
,52100,52199,117,4,107
,52200,52299,117,4,107
,52300,52399,117,4,107
,52400,52499,117,4,107
,52500,52599,117,4,107
,52600,52699,117,4,107
,52700,52799,117,4,107
,52800,52899,117,4,107
,53000,53099,117,4,107
,53100,53199,117,4,107
,53200,53299,117,4,107
,53400,53499,117,4,107
,53500,53599,117,4,107
,53700,53799,117,4,107
,53800,53899,117,4,107
,53900,53999,117,4,107
,54000,54099,117,4,107
,54100,54199,117,4,107
,54200,54299,117,4,107
,54300,54399,117,4,107
,54400,54499,117,4,107
,54500,54599,117,4,107
,54600,54699,117,4,107
,54700,54799,117,4,107
,54800,54899,117,4,107
,54900,54999,117,4,107
,55000,55099,117,4,107
,55100,55199,117,4,107
,55300,55399,117,4,107
,55400,55499,117,4,107
,55500,55599,117,4,107
,55600,55699,117,4,107
,55700,55799,117,4,107
,55800,55899,117,4,107
,55900,55999,117,4,107
,56000,56099,117,4,107
,56100,56199,117,4,106
,56200,56299,117,4,107
,56300,56399,117,4,107
,56400,56499,117,4,107
,56500,56599,117,4,107
,56600,56699,117,4,107
,56700,56799,117,4,107
,57000,57099,117,4,106
,57100,57199,117,4,106
,57200,57299,117,4,106
,57300,57399,117,4,106
,57400,57499,117,4,106
,57500,57599,117,4,106
,57600,57699,117,4,106
,57700,57799,117,4,106
,58000,58099,117,4,106
,58100,58199,117,4,107
,58200,58299,117,4,107
,58300,58399,117,4,106
,58400,58499,117,4,106
,58500,58599,117,4,106
,58600,58699,117,4,106
,58700,58799,117,4,106
,58800,58899,117,4,106
,59000,59099,117,4,105
,59100,59199,117,4,105
,59200,59299,117,4,106
,59300,59399,117,4,106
,59400,59499,117,4,106
,59500,59599,117,4,106
,59600,59699,117,4,105
,59700,59799,117,4,105
,59800,59899,117,4,105
,59900,59999,117,4,105
,60000,60099,117,4,107
,60100,60199,117,4,107
,60200,60299,117,4,107
,60300,60399,117,4,107
,60400,60499,117,4,108
,60500,60599,117,4,107
,60600,60699,117,4,107
,60700,60799,117,4,107
,60800,60899,117,4,107
,60900,60999,117,4,107
,61000,61099,117,4,107
,61100,61199,117,4,107
,61200,61299,117,4,107
,61300,61399,117,4,107
,61400,61499,117,4,107
,61500,61599,117,4,107
,61600,61699,117,4,107
,61700,61799,117,4,107
,61800,61899,117,4,107
,61900,61999,117,4,107
,62000,62099,117,4,107
,62200,62299,117,4,107
,62300,62399,117,4,107
,62400,62499,117,4,107
,62500,62599,117,4,107
,62600,62699,117,4,107
,62700,62799,117,4,107
,62800,62899,117,4,107
,62900,62999,117,4,107
,63000,63099,117,4,107
,63100,63199,117,4,107
,63300,63399,117,4,107
,63400,63499,117,4,107
,63500,63599,117,4,107
,63600,63699,117,4,107
,63700,63799,117,4,107
,63800,63899,117,4,107
,63900,63999,117,4,107
,64000,64099,117,4,106
,64100,64199,117,4,106
,64400,64499,117,4,106
,64500,64599,117,4,106
,64600,64699,117,4,106
,64700,64799,117,4,106
,64800,64899,117,4,106
,64900,64999,117,4,106
,65000,65099,117,4,107
,65100,65199,117,4,107
,65200,65299,117,4,107
,65300,65399,117,4,106
,65400,65499,117,4,107
,65500,65599,117,4,107
,65600,65699,117,4,106
,65700,65799,117,4,107
,65800,65899,117,4,106
,66000,66099,117,4,106
,66100,66199,117,4,106
,66200,66299,117,4,106
,66400,66499,117,4,106
,66500,66599,117,4,106
,66600,66699,117,4,106
,66700,66799,117,4,106
,66800,66899,117,4,106
,66900,66999,117,4,106
,67000,67099,117,4,106
,67100,67199,117,4,106
,67200,67299,117,4,106
,67300,67399,117,4,106
,67400,67499,117,4,106
,67500,67599,117,4,106
,67600,67699,117,4,106
,67700,67799,117,4,105
,67800,67899,117,4,106
,67900,67999,117,4,105
,68000,68099,117,4,106
,68100,68199,117,4,106
,68300,68399,117,4,106
,68400,68499,117,4,106
,68500,68599,117,4,106
,68600,68699,117,4,106
,68700,68799,117,4,106
,68800,68899,117,4,106
,68900,68999,117,4,106
,69000,69099,117,4,106
,69100,69199,117,4,106
,69200,69299,117,4,106
,69300,69399,117,4,105
,70000,70099,117,4,107
,70100,70199,117,4,107
,70300,70399,117,4,107
,70400,70499,117,4,107
,70500,70599,117,4,107
,70600,70699,117,4,107
,70700,70799,117,4,107
,70800,70899,117,4,107
,71000,71099,117,4,107
,71100,71199,117,4,106
,71200,71299,117,4,107
,71300,71399,117,4,107
,71400,71499,117,4,107
,71600,71699,117,4,107
,71700,71799,117,4,107
,71800,71899,117,4,106
,71900,71999,117,4,107
,72000,72099,117,4,107
,72100,72199,117,4,107
,72200,72299,117,4,107
,72300,72399,117,4,107
,72400,72499,117,4,107
,72500,72599,117,4,107
,72600,72699,117,4,107
,72700,72799,117,4,106
,72800,72899,117,4,107
,72900,72999,117,4,106
,73000,73099,117,4,106
,73100,73199,117,4,106
,73300,73399,117,4,106
,73400,73499,117,4,106
,73500,73599,117,4,106
,73600,73699,117,4,106
,73700,73799,117,4,106
,73800,73899,117,4,106
,73900,73999,117,4,105
,74000,74099,117,4,106
,74100,74199,117,4,106
,74300,74399,117,4,106
,74400,74499,117,4,106
,74500,74599,117,4,106
,74600,74699,117,4,106
,74700,74799,117,4,106
,74800,74899,117,4,106
,74900,74999,117,4,106
,75000,75099,117,4,106
,75100,75199,117,4,106
,75200,75299,117,4,107
,75300,75399,117,4,106
,75400,75499,117,4,106
,75500,75599,117,4,106
,75600,75699,117,4,106
,75700,75799,117,4,106
,75800,75899,117,4,106
,75900,75999,117,4,106
,76000,76099,117,4,106
,76100,76199,117,4,106
,76200,76299,117,4,106
,76300,76399,117,4,106
,76400,76499,117,4,106
,76500,76599,117,4,106
,76600,76699,117,4,106
,76700,76799,117,4,106
,76800,76899,117,4,106
,76900,76999,117,4,106
,77000,77099,117,4,106
,77200,77299,117,4,106
,77300,77399,117,4,106
,77400,77499,117,4,106
,77500,77599,117,4,106
,77600,77699,117,4,107
,77700,77799,117,4,106
,77800,77899,117,4,106
,77900,77999,117,4,106
,78000,78099,117,4,106
,78100,78199,117,4,106
,78200,78299,117,4,107
,78300,78399,117,4,106
,78400,78499,117,4,106
,78500,78599,117,4,106
,78600,78699,117,4,106
,78700,78799,117,4,106
,78800,78899,117,4,106
,78900,78999,117,4,106
,79000,79099,117,4,105
,79100,79199,117,4,105
,79200,79299,117,4,106
,79300,79399,117,4,105
,79400,79499,117,4,105
,79500,79599,117,4,106
,79600,79699,117,4,106
,79700,79799,117,4,105
,79800,79899,117,4,105
,79900,79999,117,4,105
,80000,80099,117,4,105
,80100,80199,117,4,105
,80200,80299,117,4,105
,80300,80399,117,4,105
,80400,80499,117,4,105
,80500,80599,117,4,105
,80600,80699,117,4,105
,80700,80799,117,4,105
,80800,80899,117,4,105
,80900,80999,117,4,105
,81000,81099,117,4,105
,81100,81199,117,4,105
,81200,81299,117,4,105
,81300,81399,117,4,105
,81400,81499,117,4,105
,81500,81599,117,4,105
,81600,81699,117,4,105
,82000,82099,117,4,105
,82100,82199,117,4,105
,82200,82299,117,4,105
,82300,82399,117,4,105
,82400,82499,117,4,105
,82500,82599,117,4,105
,82600,82699,117,4,105
,82700,82799,117,4,105
,82800,82899,117,4,105
,82900,82999,117,4,105
,83000,83099,117,4,105
,83100,83199,117,4,105
,83200,83299,117,4,105
,83300,83399,117,4,104
,83400,83499,117,4,105
,83500,83599,117,4,105
,83600,83699,117,4,105
,83700,83799,117,4,105
,83800,83899,117,4,105
,84000,84099,117,4,105
,84100,84199,117,4,105
,84200,84299,117,4,104
,84300,84399,117,4,105
,84400,84499,117,4,104
,84500,84599,117,4,104
,84600,84699,117,4,104
,84700,84799,117,4,104
,85000,85099,117,4,105
,85100,85199,117,4,104
,85200,85299,117,4,104
,85300,85399,117,4,104
,85500,85599,117,4,104
,85600,85699,117,4,104
,85700,85799,117,4,104
,85900,85999,117,4,104
,86000,86099,117,4,104
,86300,86399,117,4,104
,86400,86499,117,4,103
,86500,86599,117,4,104
,87000,87099,117,4,105
,87100,87199,117,4,105
,87300,87399,117,4,104
,87400,87499,117,4,104
,87500,87599,117,4,105
,87700,87799,117,4,105
,87800,87899,117,4,104
,87900,87999,117,4,105
,88000,88099,117,4,105
,88100,88199,117,4,105
,88200,88299,117,4,105
,88300,88399,117,4,105
,88400,88499,117,4,105
,88500,88599,117,4,105
,88900,88999,117,4,103
,89000,89099,117,4,103
,89100,89199,117,4,103
,89300,89399,117,4,104
,89400,89499,117,4,104
,89500,89599,117,4,104
,89700,89799,117,4,104
,89800,89899,117,4,104
,90000,90099,117,4,102
,90100,90199,117,4,102
,90200,90299,117,4,102
,90300,90399,117,4,102
,90400,90499,117,4,102
,90500,90599,117,4,102
,90600,90699,117,4,102
,90700,90799,117,4,102
,90800,90899,117,4,102
,91000,91099,117,4,102
,91100,91199,117,4,102
,91200,91299,117,4,102
,91300,91399,117,4,102
,91400,91499,117,4,102
,91500,91599,117,4,102
,91600,91699,117,4,102
,91700,91799,117,4,102
,91800,91899,117,4,102
,91900,91999,117,4,102
,92000,92099,117,4,102
,92100,92199,117,4,102
,92200,92299,117,4,103
,92300,92399,117,4,102
,92400,92499,117,4,102
,92500,92599,117,4,102
,92600,92699,117,4,102
,92700,92799,117,4,102
,92800,92899,117,4,102
,93000,93099,117,4,102
,93100,93199,117,4,102
,93200,93299,117,4,102
,93300,93399,117,4,102
,93400,93499,117,4,103
,93500,93599,117,4,102
,93600,93699,117,4,103
,93700,93799,117,4,103
,93800,93899,117,4,103
,93900,93999,117,4,103
,94000,94099,117,4,104
,94100,94199,117,4,104
,94200,94299,117,4,104
,94300,94399,117,4,104
,94400,94499,117,4,104
,94500,94599,117,4,105
,94600,94699,117,4,104
,94700,94799,117,4,104
,94800,94899,117,4,104
,94900,94999,117,4,104
,95000,95099,117,4,104
,95100,95199,117,4,104
,95200,95299,117,4,104
,95300,95399,117,4,104
,95400,95499,117,4,104
,95500,95599,117,4,104
,95600,95699,117,4,104
,95700,95799,117,4,104
,95800,95899,117,4,104
,95900,95999,117,4,104
,96000,96099,117,4,104
,96100,96199,117,4,104
,97000,97099,117,4,105
,97100,97199,117,4,105
,97200,97299,117,4,105
,97300,97399,117,4,105
,97400,97499,117,4,105
,97500,97599,117,4,105
,97600,97699,117,4,104
,97700,97799,117,4,105
,97800,97899,117,4,105
,97900,97999,117,4,105
,98000,98099,117,4,105
,98100,98199,117,4,105
,98200,98299,117,4,105
,98300,98399,117,4,106
,98400,98499,117,4,105
,98500,98599,117,4,105
,98600,98699,117,4,105
,98800,98899,117,4,105
,98900,98999,117,4,105
,99000,99099,117,4,105
,99100,99199,117,4,105
,99200,99299,117,4,105
,99300,99399,117,4,105
,99400,99499,117,4,105
,00500,00599,114,4,108
,00600,00699,114,4,125
,00700,00799,114,4,125
,00900,00999,114,4,125
,01000,01099,114,4,108
,01100,01199,114,4,108
,01200,01299,114,4,108
,01300,01399,114,4,108
,01400,01499,114,4,108
,01500,01599,114,4,108
,01600,01699,114,4,108
,01700,01799,114,4,108
,01800,01899,114,4,108
,01900,01999,114,4,108
,02000,02099,114,4,108
,02100,02199,114,4,108
,02200,02299,114,4,108
,02300,02399,114,4,108
,02400,02499,114,4,108
,02500,02599,114,4,108
,02600,02699,114,4,108
,02700,02799,114,4,108
,02800,02899,114,4,108
,02900,02999,114,4,108
,03000,03099,114,4,108
,03100,03199,114,4,108
,03200,03299,114,4,108
,03300,03399,114,4,108
,03400,03499,114,4,108
,03500,03599,114,4,108
,03600,03699,114,4,108
,03700,03799,114,4,108
,03800,03899,114,4,108
,03900,03999,114,4,108
,04000,04099,114,4,108
,04100,04199,114,4,108
,04200,04299,114,4,108
,04300,04399,114,4,108
,04400,04499,114,4,108
,04500,04599,114,4,108
,04600,04699,114,4,108
,04700,04799,114,4,108
,04800,04899,114,4,108
,04900,04999,114,4,108
,05000,05099,114,4,108
,05100,05199,114,4,108
,05200,05299,114,4,108
,05300,05399,114,4,108
,05400,05499,114,4,108
,05500,05599,114,4,108
,05600,05699,114,4,108
,05700,05799,114,4,108
,05800,05899,114,4,108
,05900,05999,114,4,108
,06000,06099,114,4,108
,06100,06199,114,4,108
,06200,06299,114,4,108
,06300,06399,114,4,108
,06400,06499,114,4,108
,06500,06599,114,4,108
,06600,06699,114,4,108
,06700,06799,114,4,108
,06800,06899,114,4,108
,06900,06999,114,4,108
,07000,07099,114,4,108
,07100,07199,114,4,108
,07200,07299,114,4,108
,07300,07399,114,4,108
,07400,07499,114,4,108
,07500,07599,114,4,108
,07600,07699,114,4,108
,07700,07799,114,4,108
,07800,07899,114,4,108
,07900,07999,114,4,108
,08000,08099,114,4,108
,08100,08199,114,4,108
,08200,08299,114,4,108
,08300,08399,114,4,108
,08400,08499,114,4,108
,08500,08599,114,4,108
,08600,08699,114,4,108
,08700,08799,114,4,108
,08800,08899,114,4,108
,08900,08999,114,4,108
,10000,10099,114,4,108
,10100,10199,114,4,108
,10200,10299,114,4,108
,10300,10399,114,4,108
,10400,10499,114,4,108
,10500,10599,114,4,108
,10600,10699,114,4,108
,10700,10799,114,4,108
,10800,10899,114,4,108
,10900,10999,114,4,108
,11000,11099,114,4,108
,11100,11199,114,4,108
,11200,11299,114,4,108
,11300,11399,114,4,108
,11400,11499,114,4,108
,11500,11599,114,4,108
,11600,11699,114,4,108
,11700,11799,114,4,108
,11800,11899,114,4,108
,11900,11999,114,4,108
,12000,12099,114,4,108
,12100,12199,114,4,108
,12200,12299,114,4,108
,12300,12399,114,4,108
,12400,12499,114,4,108
,12500,12599,114,4,108
,12600,12699,114,4,108
,12700,12799,114,4,108
,12800,12899,114,4,108
,12900,12999,114,4,108
,13000,13099,114,4,108
,13100,13199,114,4,108
,13200,13299,114,4,108
,13300,13399,114,4,108
,13400,13499,114,4,108
,13500,13599,114,4,108
,13600,13699,114,4,108
,13700,13799,114,4,108
,13800,13899,114,4,108
,13900,13999,114,4,108
,14000,14099,114,4,108
,14100,14199,114,4,108
,14200,14299,114,4,108
,14300,14399,114,4,108
,14400,14499,114,4,108
,14500,14599,114,4,108
,14600,14699,114,4,108
,14700,14799,114,4,108
,14800,14899,114,4,108
,14900,14999,114,4,108
,15000,15099,114,4,108
,15100,15199,114,4,108
,15200,15299,114,4,108
,15300,15399,114,4,108
,15400,15499,114,4,108
,15500,15599,114,4,108
,15600,15699,114,4,108
,15700,15799,114,4,108
,15800,15899,114,4,108
,15900,15999,114,4,108
,16000,16099,114,4,108
,16100,16199,114,4,108
,16200,16299,114,4,108
,16300,16399,114,4,108
,16400,16499,114,4,108
,16500,16599,114,4,108
,16600,16699,114,4,108
,16700,16799,114,4,108
,16800,16899,114,4,108
,16900,16999,114,4,108
,17000,17099,114,4,108
,17100,17199,114,4,108
,17200,17299,114,4,108
,17300,17399,114,4,108
,17400,17499,114,4,108
,17500,17599,114,4,108
,17600,17699,114,4,108
,17700,17799,114,4,108
,17800,17899,114,4,108
,17900,17999,114,4,108
,18000,18099,114,4,108
,18100,18199,114,4,108
,18200,18299,114,4,108
,18300,18399,114,4,108
,18400,18499,114,4,108
,18500,18599,114,4,108
,18600,18699,114,4,108
,18700,18799,114,4,108
,18800,18899,114,4,108
,18900,18999,114,4,108
,19000,19099,114,4,108
,19100,19199,114,4,108
,19200,19299,114,4,108
,19300,19399,114,4,108
,19400,19499,114,4,108
,19500,19599,114,4,108
,19600,19699,114,4,108
,19700,19799,114,4,108
,19800,19899,114,4,108
,19900,19999,114,4,108
,20000,20099,114,4,108
,20100,20199,114,4,108
,20200,20299,114,4,108
,20300,20399,114,4,108
,20400,20499,114,4,108
,20500,20599,114,4,108
,20600,20699,114,4,108
,20700,20799,114,4,108
,20800,20899,114,4,108
,20900,20999,114,4,108
,21000,21099,114,4,108
,21100,21199,114,4,108
,21200,21299,114,4,108
,21400,21499,114,4,108
,21500,21599,114,4,108
,21600,21699,114,4,108
,21700,21799,114,4,108
,21800,21899,114,4,108
,21900,21999,114,4,108
,22000,22099,114,4,108
,22100,22199,114,4,108
,22200,22299,114,4,108
,22300,22399,114,4,108
,22400,22499,114,4,108
,22500,22599,114,4,108
,22600,22699,114,4,108
,22700,22799,114,4,108
,22800,22899,114,4,108
,22900,22999,114,4,108
,23000,23099,114,4,108
,23100,23199,114,4,108
,23200,23299,114,4,108
,23300,23399,114,4,108
,23400,23499,114,4,108
,23500,23599,114,4,108
,23600,23699,114,4,108
,23700,23799,114,4,108
,23800,23899,114,4,108
,23900,23999,114,4,108
,24000,24099,114,4,108
,24100,24199,114,4,108
,24200,24299,114,4,108
,24300,24399,114,4,108
,24400,24499,114,4,108
,24500,24599,114,4,108
,24600,24699,114,4,108
,24700,24799,114,4,108
