zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone,hidden,disabled,deleted,deleted_at,created_at,created_by,updated_at,updated_by
,99500,99599,101,2,8,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,99600,99699,101,2,8,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,99700,99799,101,2,8,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,99800,99899,101,2,7,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,99900,99999,101,2,6,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,00500,00599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,00600,00699,109,2,7,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,00700,00799,109,2,7,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,00800,00899,109,2,7,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,00900,00999,109,2,7,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01000,01099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01100,01199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01200,01299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01300,01399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01400,01499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01500,01599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01600,01699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01700,01799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01800,01899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,01900,01999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02000,02099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02100,02199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02200,02299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02300,02399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02400,02499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02500,02599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02600,02699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02700,02799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02800,02899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,02900,02999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03000,03099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03100,03199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03200,03299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03300,03399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03400,03499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03500,03599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03600,03699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03700,03799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03800,03899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,03900,03999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04000,04099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04100,04199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04200,04299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04300,04399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04400,04499,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04500,04599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04600,04699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04700,04799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04800,04899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,04900,04999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05000,05099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05100,05199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05200,05299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05300,05399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05400,05499,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05500,05599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05600,05699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05700,05799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05800,05899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,05900,05999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06000,06099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06100,06199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06200,06299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06300,06399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06400,06499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06500,06599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06600,06699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06700,06799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06800,06899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,06900,06999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07000,07099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07100,07199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07200,07299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07300,07399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07400,07499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07500,07599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07600,07699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07700,07799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07800,07899,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,07900,07999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08000,08099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08100,08199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08200,08299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08300,08399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08400,08499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08500,08599,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08600,08699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08700,08799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08800,08899,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,08900,08999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09000,09099,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09100,09199,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09200,09299,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09300,09399,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09400,09499,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09500,09599,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09600,09699,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09700,09799,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09800,09899,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,09900,09999,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10000,10099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10100,10199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10200,10299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10300,10399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10400,10499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10500,10599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10600,10699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10700,10799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10800,10899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,10900,10999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11000,11099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11100,11199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11200,11299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11300,11399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11400,11499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11500,11599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11600,11699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11700,11799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11800,11899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,11900,11999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12000,12099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12100,12199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12200,12299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12300,12399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12400,12499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12500,12599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12600,12699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12700,12799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12800,12899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,12900,12999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13000,13099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13100,13199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13200,13299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13300,13399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13400,13499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13500,13599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13600,13699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13700,13799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13800,13899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,13900,13999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14000,14099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14100,14199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14200,14299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14300,14399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14400,14499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14500,14599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14600,14699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14700,14799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14800,14899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,14900,14999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15000,15099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15100,15199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15200,15299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15300,15399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15400,15499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15500,15599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15600,15699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15700,15799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15800,15899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,15900,15999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16000,16099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16100,16199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16200,16299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16300,16399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16400,16499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16500,16599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16600,16699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16700,16799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16800,16899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,16900,16999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17000,17099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17100,17199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17200,17299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17300,17399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17400,17499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17500,17599,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17600,17699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17700,17799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17800,17899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,17900,17999,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18000,18099,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18100,18199,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18200,18299,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18300,18399,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18400,18499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18500,18599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18600,18699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18700,18799,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18800,18899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,18900,18999,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19000,19099,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19100,19199,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19200,19299,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19300,19399,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19400,19499,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19500,19599,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19600,19699,109,2,1,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19700,19799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19800,19899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,19900,19999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20000,20099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20100,20199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20200,20299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20300,20399,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20400,20499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20500,20599,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20600,20699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20700,20799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20800,20899,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,20900,20999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21000,21099,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21100,21199,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21200,21299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21400,21499,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21500,21599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21600,21699,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21700,21799,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21800,21899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,21900,21999,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22000,22099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22100,22199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22200,22299,109,2,2,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22300,22399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22400,22499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22500,22599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22600,22699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22700,22799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22800,22899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,22900,22999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23000,23099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23100,23199,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23200,23299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23300,23399,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23400,23499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23500,23599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23600,23699,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23700,23799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23800,23899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,23900,23999,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24000,24099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24100,24199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24200,24299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24300,24399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24400,24499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24500,24599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24600,24699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24700,24799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24800,24899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,24900,24999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25000,25099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25100,25199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25200,25299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25300,25399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25400,25499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25500,25599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25600,25699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25700,25799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25800,25899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,25900,25999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26000,26099,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26100,26199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26200,26299,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26300,26399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26400,26499,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26500,26599,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26600,26699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26700,26799,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,26800,26899,109,2,3,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27000,27099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27100,27199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27200,27299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27300,27399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27400,27499,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27500,27599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27600,27699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27700,27799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27800,27899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,27900,27999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28000,28099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28100,28199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28200,28299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28300,28399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28400,28499,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28500,28599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28600,28699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28700,28799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28800,28899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,28900,28999,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29000,29099,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29100,29199,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29200,29299,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29300,29399,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29400,29499,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29500,29599,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29600,29699,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29700,29799,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29800,29899,109,2,4,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,29900,29999,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,30000,30099,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,30100,30199,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,30200,30299,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,30300,30399,109,2,5,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
